index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
435,,10000,82,,32,,100592,0.83,25.71,13.27,4,4
436,,10000,73,,32,,100592,1.25,25.95,13.60,4,5
437,,10760,67,,32,,100592,1.67,25.70,13.69,4,5
438,,9241,67,,33,,100592,0.83,25.69,13.26,4,5
439,,9999,67,,31,,100592,0.83,25.70,13.27,4,5
440,,10000,67,,32,,100592,0.83,25.72,13.28,4,5
441,,10000,67,,32,,100592,1.25,25.93,13.59,4,5
442,,10000,67,,32,,100592,1.67,25.70,13.69,4,5
443,,10761,67,,32,,100592,0.83,25.71,13.27,4,5
444,,9240,67,,33,,100592,0.83,25.71,13.27,4,5
445,,9999,67,,31,,100592,0.83,25.70,13.27,4,4
446,,10000,83,,32,,100592,1.25,25.92,13.59,4,4
447,,10000,73,,32,,100592,1.67,25.71,13.69,4,5
448,,10000,67,,32,,100592,0.83,25.70,13.27,4,5
449,,10761,67,,32,,100592,0.83,25.70,13.27,4,4
450,,9240,67,,33,,100592,0.83,25.71,13.27,4,5
451,,9999,67,,31,,100592,1.25,25.93,13.59,4,5
452,,10000,67,,32,,100592,1.67,25.72,13.70,4,4
453,,10000,67,,32,,100592,0.83,25.69,13.26,4,5
454,,10000,67,,32,,100592,0.83,25.72,13.28,4,5
455,,10760,67,,32,,100592,0.83,25.70,13.27,4,4
456,,9241,67,,33,,100592,1.25,25.93,13.59,4,5
457,,9999,82,,31,,100592,1.67,25.70,13.69,4,4
458,,10000,73,,32,,100592,0.83,25.69,13.26,4,4
459,,10000,67,,32,,100592,0.83,25.72,13.28,4,4
460,,10000,67,,32,,100592,0.83,25.70,13.27,4,5
461,,10761,67,,32,,100592,1.25,25.92,13.59,4,4
462,,9240,67,,33,,100592,1.67,25.71,13.69,4,4
463,,9999,67,,31,,100592,0.83,25.71,13.27,4,4
464,,10000,67,,32,,100592,0.83,25.70,13.27,4,5
465,,10000,67,,32,,100592,0.83,25.70,13.27,4,5
466,,10000,67,,32,,100592,1.25,25.92,13.59,4,4
467,,10760,67,,32,,100592,1.67,25.71,13.69,4,5
468,,9241,82,,34,,100592,0.83,25.72,13.28,4,4
469,,9999,73,,31,,100592,0.83,25.74,13.29,4,4
470,,10000,67,,32,,100592,0.83,25.71,13.27,4,4
471,,10000,67,,32,,100592,1.25,25.92,13.59,4,5
472,,10000,67,,32,,100592,1.67,25.71,13.69,4,4
473,,10761,67,,32,,100592,0.83,25.69,13.26,4,4
474,,9240,67,,33,,100592,0.83,25.71,13.27,4,4
475,,9999,67,,31,,100592,0.83,25.72,13.28,4,4
476,,10000,67,,32,,100592,1.26,25.92,13.59,4,4
477,,10000,67,,32,,100592,1.67,25.70,13.69,4,5
478,,10000,67,,32,,100592,0.83,25.72,13.28,4,4
479,,10760,91,,32,,100592,0.83,25.72,13.28,5,5
480,,9241,73,,33,,100592,0.83,25.70,13.27,4,5
481,,9999,67,,31,,100592,1.25,25.93,13.59,4,5
482,,10000,67,,32,,100592,1.67,25.72,13.70,4,5
483,,10000,67,,32,,100592,0.83,25.72,13.28,4,4
484,,10000,67,,32,,100592,0.83,25.69,13.26,4,4
485,,10761,67,,32,,100592,0.83,25.71,13.27,4,5
486,,9240,67,,33,,100592,1.25,25.92,13.59,4,4
487,,9999,67,,31,,100592,1.67,25.72,13.70,4,5
488,,10000,67,,32,,100592,0.83,25.72,13.28,4,5
489,,10000,67,,32,,100592,0.83,25.70,13.27,4,5
490,,10000,82,,32,,100592,0.83,25.70,13.27,5,4
491,,10761,73,,32,,100592,1.25,25.92,13.59,4,5
492,,9240,67,,34,,100592,1.67,25.70,13.69,4,5
493,,9999,67,,31,,100592,0.83,25.72,13.28,4,4
494,,10000,67,,32,,100592,0.83,25.70,13.27,4,4
495,,10000,67,,32,,100592,0.83,25.71,13.27,4,5
496,,10000,67,,32,,100592,1.25,25.92,13.58,4,5
497,,10761,67,,32,,100592,1.67,25.71,13.69,4,5
498,,9240,67,,34,,100592,0.83,25.70,13.27,4,4
499,,10761,67,,31,,100592,0.83,25.70,13.27,4,5
