index, exec_time_us, loop_time_us, adc_time_us, heater_time_us, temp_get_time_us, e2e_time_us, free_heap, cpu_core0, cpu_core1, cpu_overall, temp_mutex_wait, metrics_mutex_wait
  279,             ,        10793,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  280,             ,         9208,          84,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 21
  281,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  282,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  283,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  284,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  285,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  286,             ,         9208,          84,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  287,             ,         9999,          84,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  288,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  289,             ,        10000,         101,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  290,             ,        10000,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  291,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  292,             ,         9208,          84,               ,               73,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  293,             ,         9999,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  294,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  295,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  296,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  297,             ,        10793,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  298,             ,         9208,          83,               ,               74,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  299,             ,         9999,          84,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  300,             ,        10000,         100,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  301,             ,        10000,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  302,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  303,             ,        10793,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  304,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  305,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  306,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  307,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  308,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  309,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  310,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  311,             ,         9999,         101,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  312,             ,        10000,          86,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  313,             ,        10000,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  314,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  315,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  316,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  317,             ,         9999,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  318,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  319,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  320,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  321,             ,        10793,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  322,             ,         9208,         108,               ,               73,            ,     85588,      1.72,     27.91,       14.81,               9,                 21
  323,             ,         9999,          85,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  324,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  325,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  326,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  327,             ,        10793,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  328,             ,         9208,          83,               ,               73,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  329,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  330,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  331,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  332,             ,        10000,          84,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  333,             ,        10793,         100,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  334,             ,         9208,          85,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  335,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  336,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  337,             ,        10000,          84,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  338,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  339,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  340,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  341,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  342,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  343,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  344,             ,        10000,         101,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  345,             ,        10793,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  346,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  347,             ,         9999,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  348,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  349,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  350,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  351,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  352,             ,         9208,          84,               ,               73,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  353,             ,         9999,          83,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  354,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  355,             ,        10000,         101,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  356,             ,        10000,          85,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  357,             ,        10793,          83,               ,               59,            ,     85588,      1.72,     27.90,       14.81,               8,                 20
  358,             ,         9208,          84,               ,               73,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  359,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  360,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  361,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  362,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  363,             ,        10793,          84,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  364,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  365,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  366,             ,        10000,         101,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  367,             ,        10000,          85,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  368,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  369,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               9,                 20
  370,             ,         9208,          84,               ,               73,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  371,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  372,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  373,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  374,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  375,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  376,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  377,             ,         9999,         109,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               9,                 20
  378,             ,        10000,          85,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  379,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  380,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  381,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  382,             ,         9208,          83,               ,               73,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  383,             ,         9999,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  384,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  385,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  386,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  387,             ,        10793,          84,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  388,             ,         9208,         100,               ,               73,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  389,             ,         9999,          86,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  390,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  391,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  392,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  393,             ,        10793,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  394,             ,         9208,          84,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  395,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  396,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  397,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  398,             ,        10000,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  399,             ,        10793,         100,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  400,             ,         9208,          86,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  401,             ,         9999,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  402,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  403,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  404,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  405,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  406,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  407,             ,         9999,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  408,             ,        10000,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  409,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  410,             ,        10000,         100,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               9,                 20
  411,             ,        10793,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  412,             ,         9208,          83,               ,               73,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  413,             ,         9999,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  414,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  415,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  416,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  417,             ,        10793,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  418,             ,         9208,          83,               ,               73,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  419,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  420,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 21
  421,             ,        10000,         100,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  422,             ,        10000,          85,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  423,             ,        10793,          83,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  424,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  425,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  426,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  427,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.90,       14.81,               8,                 20
  428,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  429,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  430,             ,         9208,          83,               ,               73,            ,     85588,     50.00,     27.77,       38.89,               8,                 20
  431,             ,         9999,          83,               ,               59,            ,     85588,    100.00,     27.84,       63.92,               8,                 20
  432,             ,        10000,         108,               ,               59,            ,     85588,    100.00,     27.87,       63.93,               9,                 21
  433,             ,        10000,          86,               ,               59,            ,     85588,    100.00,     27.94,       63.97,               8,                 20
  434,             ,        10000,          83,               ,               59,            ,     85588,    100.00,     27.85,       63.92,               8,                 20
  435,             ,        10793,          83,               ,               59,            ,     85588,    100.00,     27.85,       63.93,               8,                 20
  436,             ,         9208,          83,               ,               74,            ,     85588,    100.00,     28.06,       64.03,               8,                 20
  437,             ,         9999,          84,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  438,             ,        10000,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  439,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  440,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  441,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  442,             ,         9208,          83,               ,               74,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  443,             ,         9999,         101,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  444,             ,        10000,          86,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  445,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  446,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  447,             ,        10793,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  448,             ,         9208,          83,               ,               73,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  449,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  450,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  451,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  452,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  453,             ,        10793,          83,               ,               59,            ,     85588,      2.86,     27.76,       15.31,               8,                 20
  454,             ,         9208,         101,               ,               73,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  455,             ,         9999,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  456,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  457,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  458,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  459,             ,        10793,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  460,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  461,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  462,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  463,             ,        10000,          84,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  464,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  465,             ,        10793,         101,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  466,             ,         9208,          85,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  467,             ,         9999,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  468,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  469,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               9,                 20
  470,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  471,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  472,             ,         9208,          83,               ,               73,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  473,             ,         9999,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  474,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  475,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  476,             ,        10000,         101,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  477,             ,        10793,          85,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  478,             ,         9208,          83,               ,               73,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  479,             ,         9999,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  480,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  481,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  482,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.82,               8,                 20
  483,             ,        10793,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  484,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  485,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  486,             ,        10000,          83,               ,               59,            ,     85588,      1.42,     27.76,       14.59,               8,                 20
  487,             ,        10000,         109,               ,               59,            ,     85588,      1.72,     27.90,       14.81,               9,                 21
  488,             ,        10000,          85,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               9,                 20
  489,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  490,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  491,             ,         9999,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  492,             ,        10000,          83,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  493,             ,        10000,          83,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  494,             ,        10000,          84,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  495,             ,        10793,          83,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  496,             ,         9208,          83,               ,               73,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
  497,             ,         9999,          84,               ,               59,            ,     85588,      1.72,     27.91,       14.81,               8,                 20
  498,             ,        10000,         100,               ,               59,            ,     85588,      2.86,     27.77,       15.31,               8,                 20
  499,             ,         9999,          85,               ,               59,            ,     85588,      1.42,     27.77,       14.60,               8,                 20
