index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
281,,100063,89,44,61,,41.09,129128,2.60,16.74,9.67,16,5
282,,100000,85,44,61,,41.09,129128,0.00,16.74,8.37,12,4
283,,100000,89,44,61,,40.76,129128,0.00,16.75,8.38,16,5
284,,100000,85,44,61,,40.76,129128,0.00,16.88,8.44,12,4
285,,99937,89,44,61,,40.39,129128,0.00,17.68,8.84,16,5
286,,100063,85,44,61,,40.27,129128,0.00,16.74,8.37,12,4
287,,99937,89,44,61,,40.33,129128,0.00,16.74,8.37,16,5
288,,100000,85,44,61,,40.00,129128,0.00,16.74,8.37,12,4
289,,100000,89,44,61,,40.03,129128,3.15,16.75,9.95,16,5
290,,100000,85,113,61,,39.55,129128,0.00,16.74,8.37,12,4
291,,100000,89,44,61,,39.64,129128,0.00,16.74,8.37,16,4
292,,100000,85,44,61,,39.52,129128,0.00,16.75,8.38,12,4
293,,100000,89,115,61,,39.15,129128,0.00,16.74,8.37,16,5
294,,100000,85,115,61,,39.21,129128,0.00,17.72,8.86,12,4
295,,100000,89,115,61,,38.73,129128,0.00,16.74,8.37,16,5
296,,100000,85,115,61,,39.61,129128,0.00,16.74,8.37,12,4
297,,100000,89,114,61,,40.36,129128,8.35,16.76,12.55,16,5
298,,100000,85,115,61,,41.48,129128,100.00,16.72,58.36,12,4
299,,100062,89,114,61,,41.73,129128,100.00,16.75,58.38,16,5
300,,99938,85,44,61,,41.52,129128,100.00,16.76,58.38,12,4
301,,100000,89,44,61,,41.55,129128,100.00,16.72,58.36,16,4
302,,100063,85,44,61,,41.09,129128,100.00,17.68,58.84,12,4
303,,100000,89,44,61,,41.15,129128,100.00,16.77,58.38,16,4
304,,100000,85,44,61,,40.76,129128,100.00,16.76,58.38,12,5
305,,100000,89,44,61,,40.73,129128,0.00,16.75,8.38,16,5
306,,100000,85,44,61,,40.76,129128,2.60,16.74,9.67,12,4
307,,100000,89,44,61,,40.48,129128,0.00,16.74,8.37,16,5
308,,100000,85,44,61,,40.36,129128,0.00,16.75,8.38,12,4
309,,99937,89,44,61,,39.94,129128,0.00,16.74,8.37,16,5
310,,100000,85,44,61,,39.94,129128,0.00,17.72,8.86,12,4
311,,100000,89,44,61,,39.94,129128,0.00,16.74,8.37,16,5
312,,100000,85,114,61,,39.64,129128,0.00,16.74,8.37,12,5
313,,100000,89,44,61,,39.64,129128,0.00,16.74,8.37,16,5
314,,100000,85,44,61,,39.27,129128,2.60,16.75,9.68,12,4
315,,100000,89,115,61,,39.18,129128,0.00,16.74,8.37,16,4
316,,100000,85,115,61,,39.24,129128,0.00,16.74,8.37,12,4
317,,100000,89,115,61,,38.94,129128,0.00,16.75,8.38,16,5
318,,100000,85,115,61,,39.27,129128,0.00,16.74,8.37,12,4
319,,100000,89,115,61,,40.24,129128,0.00,17.68,8.84,16,5
320,,100000,85,115,61,,41.52,129128,0.00,16.75,8.38,12,4
321,,100062,89,44,61,,41.82,129128,0.00,16.74,8.37,16,4
322,,99938,85,44,61,,41.52,129128,3.14,16.74,9.94,12,4
323,,100000,89,44,61,,41.55,129128,0.00,16.75,8.38,16,4
324,,100063,85,44,61,,41.09,129128,0.00,16.74,8.37,12,4
325,,100000,89,44,61,,41.15,129128,0.00,16.74,8.37,16,4
326,,100000,85,44,61,,40.76,129128,0.00,16.75,8.38,12,4
327,,100000,89,44,61,,40.76,129128,0.00,17.72,8.86,16,5
328,,100000,85,44,61,,40.12,129128,0.00,16.74,8.37,12,4
329,,100000,89,44,61,,40.36,129128,0.00,16.75,8.38,16,5
330,,99937,85,44,61,,40.27,129128,0.00,16.74,8.37,12,4
331,,100000,89,44,61,,40.09,129128,2.60,16.74,9.67,16,4
332,,100000,85,44,61,,40.00,129128,0.00,16.75,8.38,12,4
333,,100000,89,44,61,,39.67,129128,0.00,16.74,8.37,16,4
334,,100000,85,113,61,,39.64,129128,0.00,16.74,8.37,12,4
335,,100000,89,44,61,,39.58,129128,0.00,17.69,8.85,16,4
336,,100000,85,44,61,,39.33,129128,0.00,16.74,8.37,12,4
337,,100000,89,114,61,,39.15,129128,0.00,16.74,8.37,16,5
338,,100000,85,115,61,,38.88,129128,0.00,16.75,8.38,12,5
339,,100000,89,115,61,,39.70,129128,2.60,16.74,9.67,16,5
340,,100000,85,115,61,,40.39,129128,0.00,16.74,8.37,12,4
341,,100000,89,114,61,,41.33,129128,0.00,16.75,8.38,16,5
342,,100000,85,114,61,,41.88,129128,0.00,16.74,8.37,12,4
343,,100062,89,44,61,,41.55,129128,0.00,16.74,8.37,16,4
